og	pval	id	contig	start	stop	pos
OG0001880:	1	LF82|2248|hypothetical_protein|NC_011993|2413946|2414110	NC_011993	2413946	2414110	2414028
OG0001881:	1	LF82|2249|HTH-type_transcriptional_regulator_GltC|NC_011993|2414313|2415251	NC_011993	2414313	2415251	2414782
OG0001882:	1	LF82|2250|Glutamate-pyruvate_aminotransferase_AlaA|NC_011993|2416171|2417388	NC_011993	2416171	2417388	2416779.5
OG0001883:	1	LF82|2251|5'-nucleotidase_YfbR|NC_011993|2417472|2418071	NC_011993	2417472	2418071	2417771.5
OG0001884:	1	LF82|2253|Sugar_phosphatase_YfbT|NC_011993|2420049|2420699	NC_011993	2420049	2420699	2420374
OG0001885:	1	LF82|2254|YfbU_domain_protein|NC_011993|2420710|2421204	NC_011993	2420710	2421204	2420957
OG0001886:	1	LF82|2255|hypothetical_protein|NC_011993|2421287|2421742	NC_011993	2421287	2421742	2421514.5
OG0001887:	0.470588235294118	LF82|2256|Acetate_kinase|NC_011993|2422080|2423282	NC_011993	2422080	2423282	2422681
OG0001888:	1	LF82|2258|C4-dicarboxylate_anaerobic_carrier|NC_011993|2425733|2427211	NC_011993	2425733	2427211	2426472
OG0001889:	1	LF82|2259|putative_Nudix_hydrolase_YfcD|NC_011993|2427245|2427787	NC_011993	2427245	2427787	2427516
OG0001890:	1	LF82|2260|Phosphodiesterase_YfcE|NC_011993|2427845|2428396	NC_011993	2427845	2428396	2428120.5
OG0001891:	1	LF82|2261|Glutathione_S-transferase_YfcF|NC_011993|2428452|2429096	NC_011993	2428452	2429096	2428774
OG0001892:	1	LF82|2262|Disulfide-bond_oxidoreductase_YfcG|NC_011993|2429232|2429879	NC_011993	2429232	2429879	2429555.5
OG0001893:	1	LF82|2263|D-erythro-7	NA	NA	NA	NA
OG0001893:	1	8-dihydroneopterin_triphosphate_epimerase|NC_011993|2429936|2430298	2430298	NA	NA	NA
OG0001894:	1	LF82|2264|Epimerase_family_protein|NC_011993|2430319|2431212	NC_011993	2430319	2431212	2430765.5
OG0001895:	1	LF82|2266|Histidine_transport_ATP-binding_protein_HisP|NC_011993|2432346|2433119	NC_011993	2432346	2433119	2432732.5
OG0001896:	1	LF82|2267|Histidine_transport_system_permease_protein_HisM|NC_011993|2433127|2433843	NC_011993	2433127	2433843	2433485
OG0001897:	1	LF82|2268|Histidine_transport_system_permease_protein_HisQ|NC_011993|2433840|2434526	NC_011993	2433840	2434526	2434183
OG0001898:	1	LF82|2269|Histidine-binding_periplasmic_protein_precursor|NC_011993|2434616|2435398	NC_011993	2434616	2435398	2435007
OG0001899:	1	LF82|2271|putative_aromatic_acid_decarboxylase|NC_011993|2436667|2437236	NC_011993	2436667	2437236	2436951.5
OG0001900:	1	LF82|2272|Amidophosphoribosyltransferase|NC_011993|2437331|2438848	NC_011993	2437331	2438848	2438089.5
OG0001901:	1	LF82|2273|Pur_regulon_18_kDa_protein|NC_011993|2438885|2439373	NC_011993	2438885	2439373	2439129
OG0001902:	1	LF82|2274|cell_division_protein_DedD|NC_011993|2439905|2440567	NC_011993	2439905	2440567	2440236
OG0001903:	1	LF82|2275|Bifunctional_protein_FolC|NC_011993|2440557|2441825	NC_011993	2440557	2441825	2441191
OG0001904:	1	LF82|2276|Acetyl-coenzyme_A_carboxylase_carboxyl_transferase_subunit_beta|NC_011993|2441895|2442809	NC_011993	2441895	2442809	2442352
OG0001905:	1	LF82|2277|Inner_membrane_protein_YqjA|NC_011993|2442965|2443624	NC_011993	2442965	2443624	2443294.5
OG0001906:	1	LF82|2278|tRNA_pseudouridine_synthase_A|NC_011993|2443707|2444519	NC_011993	2443707	2444519	2444113
OG0001907:	1	LF82|2279|USG-1_protein|NC_011993|2444519|2445532	NC_011993	2444519	2445532	2445025.5
OG0001908:	1	LF82|2280|Erythronate-4-phosphate_dehydrogenase|NC_011993|2445598|2446734	NC_011993	2445598	2446734	2446166
OG0001909:	1	LF82|2281|Flagellar_regulator_flk|NC_011993|2446833|2447828	NC_011993	2446833	2447828	2447330.5
OG0001910:	1	LF82|2284|tRNA_5-methylaminomethyl-2-thiouridine_biosynthesis_bifunctional_protein_MnmC|NC_011993|2450647|2452653	NC_011993	2450647	2452653	2451650
OG0001911:	1	LF82|2285|YfcL_protein|NC_011993|2452774|2453052	NC_011993	2452774	2453052	2452913
OG0001912:	1	LF82|2286|Elongation_factor_P_hydroxylase|NC_011993|2453086|2453634	NC_011993	2453086	2453634	2453360
OG0001913:	1	LF82|2287|Sulfite_exporter_TauE/SafE|NC_011993|2453634|2454443	NC_011993	2453634	2454443	2454038.5
OG0001914:	1	LF82|2288|Penicillin-insensitive_murein_endopeptidase_precursor|NC_011993|2454443|2455267	NC_011993	2454443	2455267	2454855
OG0001915:	1	LF82|2290|50S_ribosomal_protein_L3_glutamine_methyltransferase|NC_011993|2456391|2457323	NC_011993	2456391	2457323	2456857
OG0001916:	1	LF82|2291|recombination_and_DNA_strand_exchange_inhibitor_protein|NC_011993|2457489|2458040	NC_011993	2457489	2458040	2457764.5
OG0001917:	1	LF82|2292|hypothetical_protein|NC_011993|2458360|2459217	NC_011993	2458360	2459217	2458788.5
OG0001918:	1	LF82|2293|Fimbrial_subunit_ElfA_precursor|NC_011993|2459219|2459746	NC_011993	2459219	2459746	2459482.5
OG0001919:	1	LF82|2294|putative_minor_fimbrial_subunit_StfF|NC_011993|2459743|2460222	NC_011993	2459743	2460222	2459982.5
OG0001920:	1	LF82|2295|putative_minor_fimbrial_subunit_StfE|NC_011993|2460219|2460722	NC_011993	2460219	2460722	2460470.5
OG0001921:	1	LF82|2296|Chaperone_protein_PapD_precursor|NC_011993|2460739|2461491	NC_011993	2460739	2461491	2461115
OG0001922:	1	LF82|2301|3-ketoacyl-CoA_thiolase|NC_011993|2468204|2469514	NC_011993	2468204	2469514	2468859
OG0001923:	1	LF82|2302|hypothetical_protein|NC_011993|2469696|2469980	NC_011993	2469696	2469980	2469838
OG0001924:	1	LF82|2303|Outer_membrane_flp_protein|NC_011993|2470352|2471692	NC_011993	2470352	2471692	2471022
OG0001925:	1	LF82|2304|putative_phospholipid-binding_lipoprotein_MlaA_precursor|NC_011993|2471754|2472509	NC_011993	2471754	2472509	2472131.5
OG0001926:	1	LF82|2317|YfdX_protein|NC_011993|2491057|2491689	NC_011993	2491057	2491689	2491373
OG0001927:	1	LF82|2319|hypothetical_protein|NC_011993|2492336|2492578	NC_011993	2492336	2492578	2492457
OG0001928:	1	LF82|2320|Lipid_A_biosynthesis_lauroyl_acyltransferase|NC_011993|2492931|2493851	NC_011993	2492931	2493851	2493391
OG0001929:	1	LF82|2321|Glutamate-pyruvate_aminotransferase_AlaC|NC_011993|2494343|2495581	NC_011993	2494343	2495581	2494962
OG0001930:	1	LF82|2322|Sensor_histidine_kinase_YpdA|NC_011993|2495958|2497655	NC_011993	2495958	2497655	2496806.5
OG0001931:	1	LF82|2323|Transcriptional_regulatory_protein_YpdB|NC_011993|2497670|2498407	NC_011993	2497670	2498407	2498038.5
OG0001932:	1	LF82|2324|L-rhamnose_operon_transcriptional_activator_RhaR|NC_011993|2498420|2499277	NC_011993	2498420	2499277	2498848.5
OG0001933:	1	LF82|2325|Multiphosphoryl_transfer_protein_1|NC_011993|2499280|2501775	NC_011993	2499280	2501775	2500527.5
OG0001934:	1	LF82|2326|Aminopeptidase_YpdE|NC_011993|2501800|2502837	NC_011993	2501800	2502837	2502318.5
OG0001935:	1	LF82|2327|putative_peptidase|NC_011993|2502837|2503922	NC_011993	2502837	2503922	2503379.5
OG0001936:	1	LF82|2328|PTS_system_fructose-like_EIIC_component_1|NC_011993|2503938|2505185	NC_011993	2503938	2505185	2504561.5
OG0001937:	1	LF82|2329|Fructose-like_phosphotransferase_enzyme_IIB_component_1|NC_011993|2505207|2505533	NC_011993	2505207	2505533	2505370
OG0001938:	1	LF82|2330|Glucokinase|NC_011993|2505752|2506717	NC_011993	2505752	2506717	2506234.5
OG0001939:	1	LF82|2331|putative_ion_channel_protein|NC_011993|2506921|2508177	NC_011993	2506921	2508177	2507549
OG0001940:	1	LF82|2332|hypothetical_protein|NC_011993|2508292|2508618	NC_011993	2508292	2508618	2508455
OG0001941:	1	LF82|2333|Divalent_metal_cation_transporter_MntH|NC_011993|2508759|2509997	NC_011993	2508759	2509997	2509378
OG0001942:	1	LF82|2336|hypothetical_protein|NC_011993|2514391|2514750	NC_011993	2514391	2514750	2514570.5
OG0001943:	1	_excisionase_family|NC_011993|2514773|2515144	2515144	NA	NA	NA
OG0001943:	1	LF82|2337|DNA_binding_domain	NA	NA	NA	NA
OG0001944:	1	LF82|2338|Glutamate--tRNA_ligase|NC_011993|2515195|2516610	NC_011993	2515195	2516610	2515902.5
OG0001945:	1	LF82|2344|hypothetical_protein|NC_011993|2522729|2523727	NC_011993	2522729	2523727	2523228
OG0001946:	1	LF82|2346|DNA_ligase|NC_011993|2523944|2525959	NC_011993	2523944	2525959	2524951.5
OG0001947:	1	LF82|2347|Cell_division_protein_ZipA|NC_011993|2526030|2527028	NC_011993	2526030	2527028	2526529
OG0001948:	1	LF82|2348|putative_sulfate_transport_protein_CysZ|NC_011993|2527258|2528019	NC_011993	2527258	2528019	2527638.5
OG0001949:	1	LF82|2349|Cysteine_synthase_A|NC_011993|2528204|2529175	NC_011993	2528204	2529175	2528689.5
OG0001950:	1	LF82|2350|Phosphocarrier_protein_HPr|NC_011993|2529559|2529816	NC_011993	2529559	2529816	2529687.5
OG0001951:	1	LF82|2351|Phosphoenolpyruvate-protein_phosphotransferase|NC_011993|2529861|2531588	NC_011993	2529861	2531588	2530724.5
OG0001952:	1	LF82|2352|Glucose-specific_phosphotransferase_enzyme_IIA_component|NC_011993|2531629|2532138	NC_011993	2531629	2532138	2531883.5
OG0001953:	1	LF82|2353|Pyridoxine_kinase|NC_011993|2532181|2533032	NC_011993	2532181	2533032	2532606.5
OG0001954:	1	LF82|2354|hypothetical_protein|NC_011993|2533137|2533505	NC_011993	2533137	2533505	2533321
OG0001955:	1	LF82|2355|Cysteine_synthase_B|NC_011993|2533508|2534419	NC_011993	2533508	2534419	2533963.5
OG0001956:	1	LF82|2356|Sulfate/thiosulfate_import_ATP-binding_protein_CysA|NC_011993|2534554|2535651	NC_011993	2534554	2535651	2535102.5
OG0001957:	1	LF82|2357|Sulfate_transport_system_permease_protein_CysW|NC_011993|2535641|2536516	NC_011993	2535641	2536516	2536078.5
OG0001958:	1	LF82|2358|Sulfate_transport_system_permease_protein_CysT|NC_011993|2536516|2537349	NC_011993	2536516	2537349	2536932.5
OG0001959:	1	LF82|2359|Thiosulfate-binding_protein_precursor|NC_011993|2537349|2538365	NC_011993	2537349	2538365	2537857
OG0001960:	1	LF82|2360|3-oxoacyl-[acyl-carrier-protein]_reductase_FabG|NC_011993|2538523|2539314	NC_011993	2538523	2539314	2538918.5
OG0001961:	1	LF82|2361|N-acetylmuramic_acid_6-phosphate_etherase|NC_011993|2539594|2540490	NC_011993	2539594	2540490	2540042
OG0001962:	1	LF82|2363|putative_deferrochelatase/peroxidase_YfeX|NC_011993|2542096|2542995	NC_011993	2542096	2542995	2542545.5
OG0001963:	0.470588235294118	LF82|2364|RpoE-regulated_lipoprotein|NC_011993|2543091|2543666	NC_011993	2543091	2543666	2543378.5
OG0001964:	1	LF82|2366|Acetyltransferase_YpeA|NC_011993|2544163|2544588	NC_011993	2544163	2544588	2544375.5
OG0001965:	1	LF82|2369|transcriptional_regulator_EutR|NC_011993|2546580|2547632	NC_011993	2546580	2547632	2547106
OG0001966:	1	LF82|2376|Ethanolamine_utilization_protein_EutG|NC_011993|2553937|2555124	NC_011993	2553937	2555124	2554530.5
OG0001967:	1	LF82|2377|Cell_division_protein_FtsA|NC_011993|2555114|2555950	NC_011993	2555114	2555950	2555532
OG0001968:	1	LF82|2378|Aldehyde-alcohol_dehydrogenase|NC_011993|2555961|2557364	NC_011993	2555961	2557364	2556662.5
OG0001969:	1	LF82|2379|Ethanolamine_utilization_protein_EutN|NC_011993|2557376|2557663	NC_011993	2557376	2557663	2557519.5
OG0001970:	1	LF82|2380|Ethanolamine_utilization_protein_EutM_precursor|NC_011993|2557770|2558105	NC_011993	2557770	2558105	2557937.5
OG0001971:	1	LF82|2381|Ethanolamine_utilization_protein_EutD|NC_011993|2558102|2559118	NC_011993	2558102	2559118	2558610
OG0001972:	1	LF82|2382|ethanolamine_utilization_cobalamin_adenosyltransferase|NC_011993|2559115|2559918	NC_011993	2559115	2559918	2559516.5
OG0001973:	1	LF82|2384|Propanediol_utilization_protein_PduV|NC_011993|2560591|2561070	NC_011993	2560591	2561070	2560830.5
OG0001974:	1	LF82|2385|Ethanolamine_utilization_protein_EutS|NC_011993|2561083|2561418	NC_011993	2561083	2561418	2561250.5
OG0001975:	1	LF82|2386|NADP-dependent_malic_enzyme|NC_011993|2561711|2563990	NC_011993	2561711	2563990	2562850.5
OG0001976:	1	LF82|2389|hypothetical_protein|NC_011993|2567329|2568327	NC_011993	2567329	2568327	2567828
OG0001977:	1	LF82|2391|Glutamate_synthase_[NADPH]_small_chain|NC_011993|2569141|2571120	NC_011993	2569141	2571120	2570130.5
OG0001978:	1	LF82|2395|Succinyl-diaminopimelate_desuccinylase|NC_011993|2577202|2578329	NC_011993	2577202	2578329	2577765.5
OG0001979:	1	LF82|2397|putative_hydrolase|NC_011993|2578638|2579336	NC_011993	2578638	2579336	2578987
OG0001980:	1	LF82|2398|tRNA(Met)_cytidine_acetyltransferase_TmcA|NC_011993|2579410|2581425	NC_011993	2579410	2581425	2580417.5
OG0001981:	1	LF82|2399|putative_metalloprotease|NC_011993|2581440|2582303	NC_011993	2581440	2582303	2581871.5
OG0001982:	1	LF82|2402|Outer_membrane_protein_assembly_factor_BamC_precursor|NC_011993|2583397|2584431	NC_011993	2583397	2584431	2583914
OG0001983:	1	LF82|2403|4-hydroxy-tetrahydrodipicolinate_synthase|NC_011993|2584448|2585326	NC_011993	2584448	2585326	2584887
OG0001984:	1	LF82|2404|Gcv_operon_repressor|NC_011993|2585472|2586044	NC_011993	2585472	2586044	2585758
OG0001985:	1	LF82|2405|Putative_peroxiredoxin_bcp|NC_011993|2586044|2586514	NC_011993	2586044	2586514	2586279
OG0001986:	1	LF82|2406|pheromone_autoinducer_2_transporter|NC_011993|2586613|2587674	NC_011993	2586613	2587674	2587143.5
OG0001987:	1	LF82|2407|TPR_repeat-containing_protein_YfgC_precursor|NC_011993|2587887|2589350	NC_011993	2587887	2589350	2588618.5
OG0001988:	1	LF82|2408|Arsenate_reductase|NC_011993|2589371|2589730	NC_011993	2589371	2589730	2589550.5
OG0001989:	1	LF82|2409|hypothetical_protein|NC_011993|2589868|2590614	NC_011993	2589868	2590614	2590241
OG0001990:	1	LF82|2410|Uracil_transporter|NC_011993|2590664|2591953	NC_011993	2590664	2591953	2591308.5
OG0001991:	1	LF82|2411|Uracil_phosphoribosyltransferase|NC_011993|2592039|2592665	NC_011993	2592039	2592665	2592352
OG0001992:	1	LF82|2412|Phosphoribosylformylglycinamidine_cyclo-ligase|NC_011993|2592990|2594027	NC_011993	2592990	2594027	2593508.5
OG0001993:	1	LF82|2414|Polyphosphate_kinase|NC_011993|2594837|2596903	NC_011993	2594837	2596903	2595870
OG0001994:	1	LF82|2415|Exopolyphosphatase|NC_011993|2596908|2598449	NC_011993	2596908	2598449	2597678.5
OG0001995:	1	LF82|2416|Cyclic_di-GMP_phosphodiesterase_YfgF|NC_011993|2598488|2600731	NC_011993	2598488	2600731	2599609.5
OG0001996:	1	LF82|2419|Glycine_zipper_2TM_domain_protein|NC_011993|2601588|2602103	NC_011993	2601588	2602103	2601845.5
OG0001997:	1	LF82|2421|GMP_synthase_[glutamine-hydrolyzing]|NC_011993|2602752|2604329	NC_011993	2602752	2604329	2603540.5
OG0001998:	1	LF82|2423|Exodeoxyribonuclease_7_large_subunit|NC_011993|2606026|2607402	NC_011993	2606026	2607402	2606714
OG0001999:	1	LF82|2427|hypothetical_protein|NC_011993|2619061|2619276	NC_011993	2619061	2619276	2619168.5
OG0002000:	1	LF82|2428|GTP-binding_protein_EngA|NC_011993|2619339|2620811	NC_011993	2619339	2620811	2620075
OG0002001:	1	LF82|2429|Outer_membrane_protein_assembly_factor_BamB_precursor|NC_011993|2620929|2622107	NC_011993	2620929	2622107	2621518
OG0002002:	1	LF82|2430|hypothetical_protein|NC_011993|2622118|2622738	NC_011993	2622118	2622738	2622428
OG0002003:	1	LF82|2432|4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_synthase|NC_011993|2624141|2625259	NC_011993	2624141	2625259	2624700
OG0002004:	1	LF82|2434|Dual-specificity_RNA_methyltransferase_RlmN|NC_011993|2626581|2627735	NC_011993	2626581	2627735	2627158
OG0002005:	1	LF82|2435|Nucleoside_diphosphate_kinase|NC_011993|2627885|2628316	NC_011993	2627885	2628316	2628100.5
OG0002006:	1	LF82|2436|Penicillin-binding_protein_F|NC_011993|2628465|2630741	NC_011993	2628465	2630741	2629603
OG0002007:	1	LF82|2439|enhanced_serine_sensitivity_protein_SseB|NC_011993|2637284|2638060	NC_011993	2637284	2638060	2637672
OG0002008:	1	LF82|2440|Peptidase_B|NC_011993|2638203|2639486	NC_011993	2638203	2639486	2638844.5
OG0002009:	1	LF82|2441|FeS_assembly_protein_IscX|NC_011993|2639545|2639745	NC_011993	2639545	2639745	2639645
OG0002010:	1	LF82|2442|2Fe-2S_ferredoxin|NC_011993|2639757|2640092	NC_011993	2639757	2640092	2639924.5
OG0002011:	1	LF82|2443|Hsc66|NC_011993|2640094|2641944	NC_011993	2640094	2641944	2641019
OG0002012:	1	LF82|2444|Hsc20|NC_011993|2641961|2642476	NC_011993	2641961	2642476	2642218.5
OG0002013:	1	LF82|2445|Iron-sulfur_cluster_assembly_protein|NC_011993|2642572|2642895	NC_011993	2642572	2642895	2642733.5
OG0002014:	1	LF82|2448|HTH-type_transcriptional_regulator_IscR|NC_011993|2644652|2645140	NC_011993	2644652	2645140	2644896
OG0002015:	1	LF82|2449|tRNA_(cytidine/uridine-2'-O-)-methyltransferase_TrmJ|NC_011993|2645411|2646151	NC_011993	2645411	2646151	2645781
OG0002016:	1	LF82|2450|Inositol-1-monophosphatase|NC_011993|2646270|2647073	NC_011993	2646270	2647073	2646671.5
OG0002017:	1	LF82|2451|putative_esterase|NC_011993|2647218|2648072	NC_011993	2647218	2648072	2647645
OG0002018:	1	LF82|2453|putative_3-phenylpropionic_acid_transporter|NC_011993|2649535|2650674	NC_011993	2649535	2650674	2650104.5
OG0002019:	1	LF82|2454|Inner_membrane_protein_YphA|NC_011993|2651043|2651465	NC_011993	2651043	2651465	2651254
OG0002020:	1	LF82|2455|putative_aldose-1-epimerase|NC_011993|2651625|2652497	NC_011993	2651625	2652497	2652061
OG0002021:	1	LF82|2456|Sorbitol_dehydrogenase|NC_011993|2652509|2653570	NC_011993	2652509	2653570	2653039.5
OG0002022:	1	LF82|2457|Ribose_transport_system_permease_protein_RbsC|NC_011993|2653636|2654634	NC_011993	2653636	2654634	2654135
OG0002023:	1	LF82|2459|ABC_transporter_periplasmic-binding_protein_YphF_precursor|NC_011993|2656193|2657176	NC_011993	2656193	2657176	2656684.5
OG0002024:	1	LF82|2461|Making_large_colonies_protein|NC_011993|2660672|2661865	NC_011993	2660672	2661865	2661268.5
OG0002025:	1	LF82|2462|Serine_hydroxymethyltransferase|NC_011993|2661929|2663182	NC_011993	2661929	2663182	2662555.5
OG0002026:	1	LF82|2463|Nitric_oxide_dioxygenase|NC_011993|2663510|2664700	NC_011993	2663510	2664700	2664105
OG0002027:	1	LF82|2464|Nitrogen_regulatory_protein_P-II_1|NC_011993|2664745|2665083	NC_011993	2664745	2665083	2664914
OG0002028:	1	LF82|2465|Quorum-sensing_regulator_protein_F|NC_011993|2665144|2666478	NC_011993	2665144	2666478	2665811
OG0002029:	1	LF82|2466|Quorum-sensing_regulator_protein_G_precursor|NC_011993|2666468|2667181	NC_011993	2666468	2667181	2666824.5
OG0002030:	1	LF82|2470|tRNA-specific_adenosine_deaminase|NC_011993|2675047|2675550	NC_011993	2675047	2675550	2675298.5
OG0002031:	1	_family_IF|NC_011993|2675608|2676243	2676243	NA	NA	NA
OG0002031:	1	LF82|2471|HAD_hydrolase	NA	NA	NA	NA
OG0002032:	1	LF82|2472|MurPQ_operon_repressor|NC_011993|2676452|2677300	NC_011993	2676452	2677300	2676876
OG0002033:	1	LF82|2473|putative_ferredoxin-like_protein_YfhL|NC_011993|2677356|2677616	NC_011993	2677356	2677616	2677486
OG0002034:	1	LF82|2474|Holo-[acyl-carrier-protein]_synthase|NC_011993|2678311|2678691	NC_011993	2678311	2678691	2678501
OG0002035:	1	LF82|2475|Pyridoxine_5'-phosphate_synthase|NC_011993|2678691|2679422	NC_011993	2678691	2679422	2679056.5
OG0002036:	1	LF82|2476|Recombination_protein_O|NC_011993|2679434|2680162	NC_011993	2679434	2680162	2679798
OG0002037:	1	LF82|2477|GTP-binding_protein_Era|NC_011993|2680174|2681079	NC_011993	2680174	2681079	2680626.5
OG0002038:	1	LF82|2478|Ribonuclease_3|NC_011993|2681076|2681756	NC_011993	2681076	2681756	2681416
OG0002039:	1	LF82|2479|Signal_peptidase_I|NC_011993|2682028|2683002	NC_011993	2682028	2683002	2682515
OG0002040:	1	LF82|2480|Elongation_factor_4|NC_011993|2683018|2684817	NC_011993	2683018	2684817	2683917.5
OG0002041:	1	LF82|2481|Sigma-E_factor_regulatory_protein_RseC|NC_011993|2685014|2685493	NC_011993	2685014	2685493	2685253.5
OG0002042:	1	LF82|2482|Sigma-E_factor_regulatory_protein_RseB_precursor|NC_011993|2685490|2686446	NC_011993	2685490	2686446	2685968
OG0002043:	1	LF82|2483|Sigma-E_factor_negative_regulatory_protein|NC_011993|2686446|2687096	NC_011993	2686446	2687096	2686771
OG0002044:	1	LF82|2484|Sigma-24|NC_011993|2687129|2687704	NC_011993	2687129	2687704	2687416.5
OG0002045:	1	LF82|2486|tRNA1(Val)_(adenine(37)-N6)-methyltransferase|NC_011993|2689719|2690456	NC_011993	2689719	2690456	2690087.5
OG0002046:	1	LF82|2488|HTH-type_transcriptional_activator_CmpR|NC_011993|2691955|2692836	NC_011993	2691955	2692836	2692395.5
OG0002047:	1	LF82|2491|Uracil-DNA_glycosylase|NC_011993|2694270|2694959	NC_011993	2694270	2694959	2694614.5
OG0002048:	1	LF82|2492|23S_rRNA_(guanosine-2'-O-)-methyltransferase_RlmB|NC_011993|2695007|2696044	NC_011993	2695007	2696044	2695525.5
OG0002049:	1	LF82|2493|Thioredoxin-2|NC_011993|2696251|2696670	NC_011993	2696251	2696670	2696460.5
OG0002050:	1	LF82|2494|hypothetical_protein|NC_011993|2696739|2697437	NC_011993	2696739	2697437	2697088
OG0002051:	1	LF82|2496|CDP-diacylglycerol--serine_O-phosphatidyltransferase|NC_011993|2700243|2701598	NC_011993	2700243	2701598	2700920.5
OG0002052:	1	LF82|2497|lipoprotein|NC_011993|2701695|2701967	NC_011993	2701695	2701967	2701831
OG0002053:	1	LF82|2498|Alpha-ketoglutarate_permease|NC_011993|2701964|2703262	NC_011993	2701964	2703262	2702613
OG0002054:	1	LF82|2506|Laccase_domain_protein_YfiH|NC_011993|2714447|2715178	NC_011993	2714447	2715178	2714812.5
OG0002055:	1	LF82|2507|Ribosomal_large_subunit_pseudouridine_synthase_D|NC_011993|2715175|2716155	NC_011993	2715175	2716155	2715665
OG0002056:	1	LF82|2508|Outer_membrane_protein_assembly_factor_BamD_precursor|NC_011993|2716290|2717027	NC_011993	2716290	2717027	2716658.5
OG0002057:	1	LF82|2509|SpotY|NC_011993|2717298|2717639	NC_011993	2717298	2717639	2717468.5
OG0002058:	1	LF82|2510|P-protein|NC_011993|2717889|2719049	NC_011993	2717889	2719049	2718469
OG0002059:	1	LF82|2511|T-protein|NC_011993|2719092|2720213	NC_011993	2719092	2720213	2719652.5
OG0002060:	1	LF82|2512|Phospho-2-dehydro-3-deoxyheptonate_aldolase	NA	NA	NA	NA
OG0002060:	1	_Tyr-sensitive|NC_011993|2720224|2721294	2721294	NA	NA	NA
OG0002061:	1	LF82|2514|hypothetical_protein|NC_011993|2722016|2722534	NC_011993	2722016	2722534	2722275
OG0002062:	1	LF82|2515|putative_diguanylate_cyclase_YfiN|NC_011993|2722524|2723750	NC_011993	2722524	2723750	2723137
OG0002063:	1	LF82|2516|Outer_membrane_protein_OmpAb|NC_011993|2723766|2724248	NC_011993	2723766	2724248	2724007
OG0002064:	1	LF82|2517|50S_ribosomal_protein_L19|NC_011993|2724325|2724672	NC_011993	2724325	2724672	2724498.5
OG0002065:	1	LF82|2518|tRNA_(guanine-N(1)-)-methyltransferase|NC_011993|2724714|2725481	NC_011993	2724714	2725481	2725097.5
OG0002066:	1	LF82|2519|hypothetical_protein|NC_011993|2725512|2726060	NC_011993	2725512	2726060	2725786
OG0002067:	1	LF82|2520|30S_ribosomal_protein_S16|NC_011993|2726079|2726327	NC_011993	2726079	2726327	2726203
OG0002068:	1	LF82|2522|Inner_membrane_protein_YpjD|NC_011993|2727917|2728783	NC_011993	2727917	2728783	2728350
OG0002069:	1	LF82|2526|Recombination_protein_N|NC_011993|2731825|2733486	NC_011993	2731825	2733486	2732655.5
OG0002070:	1	LF82|2527|Outer_membrane_protein_assembly_factor_BamE_precursor|NC_011993|2733635|2733976	NC_011993	2733635	2733976	2733805.5
OG0002071:	1	LF82|2529|Ribosome_association_toxin_RatA|NC_011993|2734318|2734767	NC_011993	2734318	2734767	2734542.5
OG0002072:	1	LF82|2530|Small_protein_B|NC_011993|2734926|2735408	NC_011993	2734926	2735408	2735167
OG0002073:	1	LF82|2577|L-2-hydroxyglutarate_oxidase_LhgO|NC_011993|2771033|2772301	NC_011993	2771033	2772301	2771667
OG0002074:	1	LF82|2578|Succinate-semialdehyde_dehydrogenase_[NADP(+)]_GabD|NC_011993|2772324|2773772	NC_011993	2772324	2773772	2773048
OG0002075:	1	LF82|2581|Carbon_starvation_induced_regulator|NC_011993|2776724|2777386	NC_011993	2776724	2777386	2777055
OG0002076:	1	LF82|2582|LysM_domain/BON_superfamily_protein|NC_011993|2777387|2777836	NC_011993	2777387	2777836	2777611.5
OG0002077:	1	LF82|2583|hypothetical_protein|NC_011993|2777920|2778078	NC_011993	2777920	2778078	2777999
OG0002078:	1	LF82|2584|putative_HTH-type_transcriptional_regulator_YgaV|NC_011993|2778261|2778560	NC_011993	2778261	2778560	2778410.5
OG0002079:	1	LF82|2585|Inner_membrane_protein_YgaP|NC_011993|2778570|2779094	NC_011993	2778570	2779094	2778832
OG0002080:	1	LF82|2586|hypothetical_protein|NC_011993|2779141|2779545	NC_011993	2779141	2779545	2779343
OG0002081:	1	LF82|2587|L-alanine_exporter_AlaE|NC_011993|2780212|2780661	NC_011993	2780212	2780661	2780436.5
OG0002082:	1	LF82|2588|hypothetical_protein|NC_011993|2780698|2781042	NC_011993	2780698	2781042	2780870
OG0002083:	1	LF82|2602|putative_HTH-type_transcriptional_regulator_YusO|NC_011993|2793698|2794228	NC_011993	2793698	2794228	2793963
OG0002084:	1	LF82|2603|Multidrug_resistance_protein_MdtN|NC_011993|2794355|2795527	NC_011993	2794355	2795527	2794941
OG0002085:	1	LF82|2604|Multidrug_resistance_protein_B|NC_011993|2795544|2797082	NC_011993	2795544	2797082	2796313
OG0002086:	1	LF82|2605|S-ribosylhomocysteine_lyase|NC_011993|2797146|2797661	NC_011993	2797146	2797661	2797403.5
OG0002087:	1	LF82|2607|Inner_membrane_protein_YqaA|NC_011993|2799440|2799868	NC_011993	2799440	2799868	2799654
OG0002088:	1	LF82|2608|Fructose-1-phosphate_phosphatase_YqaB|NC_011993|2799865|2800188	NC_011993	2799865	2800188	2800026.5
